c,30.823997020721436
t,31.095328092575073
space,31.32248306274414
w,31.489253282546997
o,31.641749143600464
u,31.729135274887085
l,31.891216278076172
d,32.15116024017334
space,32.474287271499634
b,32.71709108352661
e,32.90295910835266
space,33.02528214454651
a,33.13339900970459
t,33.48123598098755
a,33.79515600204468
i,34.00422406196594
n,34.096177101135254
e,34.2979850769043
d,34.64116621017456
space,34.83331108093262
i,35.03733706474304
f,35.173147201538086
space,35.31909704208374
t,35.47131323814392
h,35.58712124824524
e,35.66558909416199
r,35.773910999298096
e,35.870065212249756
space,36.07916712760925
w,36.24907207489014
e,36.46814703941345
r,36.69128131866455
e,36.87218713760376
space,37.056172132492065
o,37.26011419296265
n,37.35214710235596
e,37.420088052749634
space,37.54615116119385
p,37.69309711456299
e,37.78906798362732
r,37.849053144454956
s,38.04101204872131
o,38.142030239105225
n,38.21587109565735
space,38.310155153274536
w,38.42824721336365
h,38.56909227371216
o,38.645029067993164
space,38.73290801048279
r,38.8489511013031
e,38.929137229919434
a,39.08197808265686
d,39.190181255340576
space,39.324767112731934
i,39.48341703414917
t,39.594202280044556
space,39.68329119682312
w,39.78715491294861
i,39.89297318458557
t,40.02106499671936
h,40.10115313529968
space,40.165302991867065
u,40.33904719352722
n,40.424270153045654
d,40.551048040390015
e,40.723982095718384
r,40.78802418708801
s,40.946423053741455
t,41.08105230331421
a,41.22897505760193
n,41.30513095855713
d,41.47363996505737
i,41.58692812919617
n,41.65107297897339
g,41.75088906288147
space,41.84735417366028
a,42.051066160202026
n,42.1600182056427
d,42.252074003219604
space,42.36906814575195
t,42.523704051971436
o,42.59006428718567
space,42.669169187545776
w,42.784032106399536
h,42.89798712730408
o,42.994009256362915
m,43.14206910133362
space,43.246196031570435
i,43.39591908454895
t,43.52606916427612
space,43.62203598022461
a,43.73084020614624
f,43.92796611785889
f,44.042009115219116
o,44.2368803024292
r,44.33991193771362
d,44.52581310272217
e,44.707019090652466
d,44.8751699924469
space,44.96687722206116
p,45.104902267456055
l,45.267009019851685
e,45.33099699020386
a,45.51892399787903
s,45.575380086898804
u,45.860857248306274
r,45.972925901412964
e,46.04513621330261
space,47.61767601966858
T,48.02803611755371
h,48.41795611381531
e,48.50984597206116
space,48.61799597740173
b,48.899982213974
o,48.98396110534668
o,49.12517809867859
k,49.2359402179718
space,49.35602617263794
d,49.59299612045288
e,49.76275420188904
a,49.8898491859436
l,49.97991609573364
s,50.12286019325256
space,50.23994493484497
w,50.385282039642334
i,50.48083710670471
t,50.62399411201477
h,50.76548910140991
space,50.8590042591095
t,51.02986025810242
h,51.11593508720398
e,51.21745824813843
space,51.29396915435791
p,51.57467818260193
r,51.70192003250122
o,51.781965017318726
b,51.90485715866089
l,51.97883319854736
e,52.08196401596069
m,52.218897104263306
s,52.337093114852905
space,52.46090006828308
o,52.617616176605225
f,52.72768425941467
space,52.83188509941101
p,53.034815073013306
h,53.30478000640869
i,53.37679100036621
l,53.62084412574768
o,53.81179213523865
s,54.33497905731201
o,54.44985604286194
p,54.63083815574646
h,54.80468726158142
y,54.96872115135193
space,55.044833183288574
a,55.19577217102051
n,55.27595806121826
d,55.378913164138794
space,55.47087621688843
s,55.62884211540222
h,55.749897956848145
o,55.81786227226257
w,55.92781329154968
s,56.197832107543945
space,56.466907262802124
a,56.67888116836548
s,56.908819913864136
space,57.20982313156128
I,57.467830181121826
space,57.5603232383728
b,57.69507312774658
e,57.85879611968994
l,57.95958709716797
i,58.0676212310791
e,58.16382122039795
v,58.29471707344055
e,58.38275718688965
space,58.49891710281372
t,58.602834939956665
h,58.83880400657654
a,58.90663194656372
t,58.998677015304565
space,59.10689425468445
t,59.21863412857056
h,59.32689309120178
e,59.386768102645874
space,59.450860023498535
m,59.62783622741699
e,59.743436098098755
t,59.82879018783569
h,59.97773218154907
o,60.0617311000824
d,60.16178512573242
space,60.27978801727295
o,60.44577407836914
f,60.563029050827026
space,60.654759883880615
f,60.853761196136475
o,60.96179413795471
r,61.19674015045166
u,61.347907066345215
m,61.529662132263184
u,61.70766520500183
l,61.868696212768555
a,61.967719316482544
t,62.083696126937866
i,62.180724143981934
n,62.25667214393616
g,62.329498291015625
space,62.436623096466064
t,62.55368232727051
h,62.697641134262085
e,62.7996551990509
s,62.999412059783936
e,63.09566617012024
space,63.23672127723694
p,63.41857719421387
r,63.519641160964966
o,63.627690076828
b,63.70962405204773
l,63.821691274642944
e,63.90166616439819
m,64.04852724075317
s,64.16864514350891
space,64.28066301345825
r,64.51769304275513
e,64.60154128074646
s,64.82858610153198
t,64.95462417602539
s,65.12068009376526
space,65.2988531589508
o,65.47764611244202
n,65.54153609275818
space,65.61776614189148
t,65.76760292053223
h,65.86757206916809
e,65.96591424942017
space,66.0597231388092
m,66.28167510032654
i,66.37357115745544
s,66.47367811203003
space,66.7127251625061
u,66.97168612480164
n,67.07562232017517
d,67.27438712120056
e,67.46800208091736
r,67.54267501831055
s,67.8224561214447
t,67.92291522026062
a,68.05260419845581
n,68.19856405258179
d,68.31065917015076
i,68.43660807609558
n,68.50452518463135
g,68.59272718429565
space,68.69654417037964
o,68.83959197998047
f,68.97937822341919
space,69.2176079750061
t,69.51975512504578
h,69.67054319381714
e,69.79556727409363
space,69.91586923599243
l,70.09354400634766
o,70.26667904853821
g,70.40282225608826
i,70.54644727706909
c,70.69247508049011
space,70.86841130256653
o,71.01253509521484
f,71.17652106285095
space,71.28163313865662
o,71.5335111618042
u,71.6372401714325
r,71.7293119430542
space,71.81393218040466
l,71.90659523010254
a,72.01728892326355
n,72.13953304290771
g,72.28958702087402
u,72.39563012123108
a,72.49252414703369
g,72.58050727844238
e,72.69245219230652
space,72.8545331954956
I,73.37464308738708
t,73.6425039768219
s,73.83455324172974
space,73.96772623062134
w,74.14541912078857
h,74.23834705352783
o,74.33021426200867
l,74.51844930648804
e,74.62244296073914
space,74.64655423164368
m,74.84856700897217
e,74.94455599784851
a,75.06797409057617
n,75.18248295783997
i,75.29754209518433
n,75.37363314628601
g,75.48152804374695
space,75.55788898468018
c,75.77142119407654
o,75.89546394348145
u,76.01139521598816
u,76.12546920776367
l,76.13344407081604
d,76.25733017921448
space,76.32936716079712
b,76.54964709281921
e,76.73287916183472
space,76.8504741191864
s,76.98952412605286
u,77.84646701812744
m,78.10145211219788
m,78.24044799804688
e,78.35445404052734
d,78.50141215324402
space,78.61253929138184
u,78.94146013259888
p,78.99329113960266
space,79.26052212715149
s,79.5995421409607
o,79.72640013694763
m,79.88435101509094
e,80.01725316047668
h,80.34749102592468
w,80.42757296562195
a,81.74938917160034
t,81.96746230125427
space,82.12620210647583
a,82.31635403633118
s,82.41233205795288
space,82.53442621231079
f,82.69930815696716
o,82.86835718154907
l,83.0532591342926
l,83.17154812812805
o,83.35323119163513
w,83.44539713859558
s,83.65235114097595
space,83.96038603782654
W,84.27843809127808
h,84.52827596664429
a,84.62835931777954
t,84.70430517196655
space,84.80836510658264
c,84.98822093009949
a,85.13926315307617
n,85.3123471736908
space,85.38061690330505
b,85.72776126861572
e,85.90927910804749
space,86.02452421188354
s,86.22020626068115
a,86.41998314857483
i,86.57629799842834
d,86.69023633003235
space,86.82411432266235
a,87.06624507904053
t,87.24324607849121
space,87.3692889213562
a,87.49130010604858
l,87.67125916481018
l,87.81333208084106
space,87.92541813850403
c,88.14819502830505
a,88.24796223640442
n,88.4961142539978
space,88.58028602600098
b,88.81516122817993
e,88.99521207809448
space,89.1082980632782
s,89.33107829093933
a,89.48020815849304
i,89.58917808532715
d,89.68923807144165
space,89.7933702468872
c,89.99522423744202
l,90.13717722892761
e,90.21680426597595
a,90.379239320755
r,90.4322612285614
l,90.58824014663696
y,90.90612411499023
space,91.00624799728394
a,91.28330111503601
n,91.43410611152649
d,91.51402616500854
space,91.60571599006653
w,91.81820225715637
h,92.40222311019897
e,92.60500812530518
r,92.86011505126953
e,93.06508111953735
o,93.50813794136047
f,93.60712027549744
space,93.80722522735596
o,93.99219417572021
n,94.06902194023132
e,94.20797896385193
space,94.29232907295227
c,94.42494320869446
a,94.54816317558289
n,94.7081651687622
n,94.84106802940369
o,94.98719906806946
t,95.10203695297241
space,95.21217203140259
s,95.71435499191284
p,95.8381712436676
e,95.92227911949158
a,96.06007719039917
k,96.22008013725281
space,96.36468195915222
t,96.60250115394592
h,96.71935892105103
e,96.85493922233582
r,97.01112604141235
e,97.3371262550354
o,97.61601305007935
f,97.74607610702515
space,97.94710302352905
o,98.1250569820404
n,98.18506598472595
e,98.28503394126892
space,98.39517426490784
m,98.53004121780396
u,98.7110641002655
s,98.85613012313843
t,98.92403411865234
space,99.02784729003906
b,99.1830153465271
e,99.3560299873352
space,99.47641921043396
s,99.63214206695557
i,99.74618601799011
l,99.87715196609497
e,100.01879119873047
n,100.19408106803894
t,100.30099201202393
space,101.35218000411987
T,101.80995297431946
h,102.06882405281067
e,102.15225410461426
space,102.25641703605652
b,102.41882109642029
o,102.66774821281433
o,102.8780460357666
k,103.0778272151947
space,103.23810505867004
w,103.47137832641602
i,103.57102012634277
l,103.74298906326294
l,103.86889410018921
space,104.25103807449341
t,104.44425702095032
h,104.582102060318
e,104.66991209983826
r,104.90509533882141
e,105.1581072807312
f,105.3929431438446
o,105.52692604064941
r,105.61884331703186
e,106.0185751914978
space,106.6320230960846
d,107.09100222587585
r,107.26099514961243
a,107.38195991516113
w,107.53169107437134
space,107.6360719203949
a,107.82293105125427
space,107.94109916687012
l,108.15890312194824
i,108.30918622016907
m,108.53316807746887
i,108.60100412368774
t,108.75488305091858
space,108.90995931625366
t,109.12285208702087
o,109.17062306404114
space,109.28691506385803
t,109.42583703994751
h,109.51396822929382
i,109.56962013244629
n,109.72294497489929
k,109.77090620994568
i,109.91390705108643
n,109.94988799095154
g,110.04208993911743
space,110.11006689071655
o,110.30691409111023
r,110.4151680469513
space,110.52288222312927
r,110.64981508255005
a,110.75002121925354
t,110.8497941493988
h,110.96840023994446
e,111.06568121910095
r,111.15392804145813
space,111.26242113113403
n,111.50580406188965
o,111.58569598197937
t,111.6779351234436
space,111.79198622703552
t,111.97799015045166
o,112.0310640335083
space,112.14586400985718
t,112.39382815361023
h,112.48589897155762
i,112.54198408126831
n,112.6928551197052
k,112.74880790710449
i,112.88879108428955
n,112.93674492835999
g,113.03692603111267
space,113.13306021690369
b,113.52450513839722
u,113.67281889915466
t,113.78486704826355
space,113.88185596466064
t,114.10496306419373
o,114.2366042137146
space,114.43174028396606
t,114.62259817123413
h,114.7345941066742
e,114.83482813835144
space,114.91884708404541
e,115.10183119773865
x,115.29584312438965
p,115.44316816329956
r,115.53883695602417
e,115.60280299186707
s,115.82967114448547
s,115.95179605484009
i,116.1182689666748
o,116.20774602890015
n,116.23579502105713
space,116.33182215690613
o,116.49963426589966
f,116.658851146698
space,116.80585026741028
t,116.98323106765747
h,117.13673114776611
o,117.21275901794434
u,117.2647020816803
g,117.39677906036377
h,117.48475122451782
t,117.61838412284851
s,117.82475113868713
space,118.16282820701599
f,118.48240303993225
o,118.67775416374207
r,118.80282711982727
space,118.94270324707031
i,119.19257402420044
n,119.24870014190674
space,119.36986923217773
o,119.54840517044067
r,119.65668606758118
d,119.81587624549866
e,120.00471115112305
r,120.06085300445557
space,120.18086504936218
t,120.37662625312805
o,120.59583306312561
space,120.73977017402649
d,120.90920805931091
r,121.1907000541687
a,121.35961389541626
w,121.48921608924866
space,121.68478107452393
a,121.84613013267517
space,122.09468126296997
l,122.3786952495575
i,122.47870111465454
m,122.65869426727295
i,122.73870635032654
t,122.90667414665222
space,123.01064229011536
t,123.28281807899475
o,123.36650323867798
space,123.44674301147461
t,123.72794222831726
h,123.86754512786865
i,123.92775821685791
n,124.10866618156433
k,124.1607449054718
i,124.30761408805847
n,124.38767910003662
g,124.52774095535278
space,124.53976225852966
w,125.24466609954834
e,125.32050895690918
space,125.5186460018158
s,125.67016410827637
h,125.83071517944336
o,125.94669699668884
u,125.97867608070374
l,126.14458918571472
d,126.244637966156
space,126.32871723175049
h,126.7190363407135
a,126.85153818130493
v,126.9715850353241
e,127.03973603248596
space,127.15200734138489
t,127.37353706359863
o,127.59360218048096
space,127.72961521148682
b,127.9795331954956
e,128.14262199401855
space,128.39660692214966
a,128.70753717422485
b,128.84746718406677
l,128.9656491279602
e,129.04576516151428
space,129.17761993408203
t,129.31061506271362
o,129.5033872127533
space,129.69057893753052
t,129.90243005752563
h,129.9944770336151
i,130.0704700946808
n,130.212482213974
k,130.26454210281372
space,130.3685700893402
b,130.75957608222961
o,130.86930203437805
t,131.01064801216125
h,131.16254115104675
space,131.26269602775574
s,131.4658591747284
i,131.68947005271912
d,131.8063449859619
e,131.9904329776764
s,132.1575961112976
space,132.29961013793945
o,132.4581000804901
f,132.58891606330872
space,132.92059230804443
t,133.12636709213257
h,133.27036023139954
i,133.3582901954651
s,133.49442625045776
space,133.54659724235535
l,133.74645924568176
i,133.89036798477173
m,134.08250331878662
i,134.16673517227173
t,134.31348824501038
w,136.9654312133789
e,137.04536128044128
space,137.22844815254211
s,137.5372931957245
h,137.6654200553894
o,137.7774441242218
u,137.79330110549927
l,137.94745302200317
d,138.05547213554382
space,138.1734960079193
t,138.35842514038086
h,138.4766652584076
e,138.5945131778717
r,138.82040405273438
e,138.9793200492859
f,139.18146419525146
o,139.31240916252136
r,139.3963429927826
e,140.32240200042725
space,140.6313991546631
h,140.98144006729126
a,141.10141611099243
v,141.2014400959015
e,141.26538491249084
space,141.3933539390564
t,141.5483500957489
o,141.6363561153412
space,141.72436928749084
b,141.92720103263855
e,142.0782961845398
space,142.19834232330322
a,142.3572962284088
b,142.50723505020142
l,142.61974906921387
e,142.75545597076416
space,142.95871210098267
t,143.3484811782837
o,143.47733306884766
space,143.5968050956726
t,143.77330112457275
h,143.87727999687195
i,143.93628120422363
n,144.08234405517578
k,144.15021014213562
space,144.25853896141052
w,144.38735795021057
h,144.51720905303955
a,144.58928418159485
t,144.67741918563843
space,144.77330613136292
c,144.99024200439453
a,145.09431505203247
n,145.53627800941467
n,145.7483310699463
o,145.97200512886047
t,146.11037707328796
space,146.27342915534973
b,146.468248128891
e,146.65528297424316
space,146.78615021705627
t,146.97319912910461
h,147.06129908561707
o,147.1532371044159
u,147.2210431098938
g,147.3902771472931
h,147.53318190574646
t,147.67526721954346
space,148.81758308410645
T,149.19726514816284
h,149.39218711853027
e,149.48814630508423
space,149.5700421333313
l,149.7442569732666
i,149.82829904556274
m,150.00118136405945
i,150.11333012580872
t,150.22498726844788
space,150.38637590408325
c,150.59915614128113
a,150.71115899085999
n,150.8471760749817
space,150.93918013572693
t,151.1141152381897
h,151.2391481399536
e,151.35131907463074
r,151.5033631324768
e,151.68743300437927
f,151.87915420532227
o,152.0091872215271
r,152.1193332672119
e,152.3042311668396
space,152.55212712287903
o,152.83638310432434
n,152.93628430366516
l,153.0591881275177
y,153.27115607261658
space,153.37013411521912
b,153.73514318466187
e,153.9041452407837
space,154.03631734848022
d,154.19101524353027
r,154.37609028816223
a,154.49806213378906
w,154.64113116264343
n,154.79516911506653
space,154.89523196220398
i,155.0722212791443
n,155.1321620941162
space,155.21225118637085
l,155.35415506362915
a,155.48109912872314
n,155.63795614242554
g,155.762127161026
u,155.91408801078796
a,156.00606513023376
g,156.09403228759766
e,156.19007897377014
space,156.32125210762024
a,156.45320916175842
n,156.57113814353943
d,156.68727612495422
space,156.8961112499237
w,157.0530869960785
h,157.18405294418335
a,157.27215003967285
t,157.3641541004181
space,157.456148147583
l,157.63006019592285
i,157.69806003570557
e,157.82185697555542
s,157.9959671497345
space,158.13231420516968
o,158.261155128479
n,158.33292698860168
space,158.41044092178345
t,158.5951542854309
h,158.71505212783813
e,158.8151512145996
space,158.9151930809021
o,159.12107920646667
t,159.25915598869324
h,159.3851912021637
e,159.4851052761078
r,159.5491383075714
space,159.73621726036072
s,159.8757712841034
i,159.99020218849182
d,160.08209204673767
e,160.27187991142273
space,160.39601612091064
o,160.5640971660614
f,160.721027135849
space,160.9061062335968
t,161.08792400360107
h,161.17102694511414
e,161.2829990386963
space,161.4460310935974
l,161.72505903244019
i,161.81310105323792
m,161.97007012367249
i,162.08804726600647
t,162.23100113868713
space,162.34206104278564
w,162.47201013565063
i,162.56417894363403
l,162.73283410072327
l,162.85800123214722
space,162.97405815124512
s,163.12198400497437
i,163.21821999549866
m,163.40580415725708
p,163.65010619163513
l,163.81701707839966
y,164.0389702320099
space,164.1180989742279
n,165.07900524139404
o,165.1790189743042
n,165.2709460258484
s,165.51394414901733
e,165.60191798210144
n,165.7381980419159
s,165.85285019874573
e,165.92495727539062
space,166.4969620704651
H,166.8559591770172
o,167.03893303871155
w,167.15601110458374
space,167.36101293563843
f,167.70889902114868
a,167.88290095329285
r,168.009916305542
space,168.14594316482544
m,168.41292905807495
y,168.71495127677917
space,168.8029670715332
e,168.9368462562561
f,169.23980903625488
f,169.71181917190552
o,169.91091418266296
r,170.0628490447998
t,170.12253212928772
s,170.35192394256592
space,170.58782696723938
a,171.05390429496765
g,171.20994925498962
r,171.38478422164917
e,171.59087896347046
e,171.7118420600891
space,171.82056403160095
w,171.94910216331482
i,172.03176712989807
t,172.1438331604004
h,172.2918632030487
space,172.42154812812805
t,172.5418131351471
h,172.65712904930115
o,172.74167823791504
s,172.8588662147522
e,172.92075419425964
space,173.062970161438
o,173.21801805496216
f,173.30979990959167
space,173.43781924247742
o,173.57495713233948
t,173.6817352771759
h,173.79882407188416
e,173.890851020813
r,173.93076610565186
space,174.05890011787415
p,174.84680604934692
h,175.08566212654114
i,175.20156693458557
l,175.56181812286377
o,175.85885310173035
s,176.22335624694824
o,176.40829205513
p,176.5857491493225
h,176.74899816513062
e,176.89063620567322
r,176.9428150653839
s,177.05790424346924
space,177.2707600593567
I,177.6088161468506
space,177.73120999336243
w,177.88784003257751
i,177.99175024032593
l,178.20184016227722
l,178.3066999912262
space,178.43306922912598
n,178.57702827453613
o,178.63264107704163
t,178.73850321769714
space,178.82912802696228
d,178.99458408355713
e,179.17355227470398
c,179.37943124771118
i,179.51775002479553
d,179.62874507904053
e,179.80574703216553
space,179.96670413017273
I,180.87575507164001
n,181.07566618919373
d,181.45667004585266
e,181.61453318595886
e,181.79578495025635
d,182.09572625160217
space,182.2615361213684
w,182.38663125038147
h,182.49564909934998
a,182.5635290145874
t,182.61959600448608
space,182.7357759475708
I,182.951327085495
space,183.04480624198914
h,183.21448922157288
a,183.27866220474243
v,183.38748812675476
e,183.4724612236023
space,183.53077101707458
h,184.58777904510498
e,184.7076699733734
r,184.80390620231628
e,184.88936400413513
space,185.11063599586487
w,185.30338406562805
r,185.47139501571655
i,185.66463994979858
t,185.7485330104828
t,185.88334202766418
e,186.04150199890137
n,186.16766119003296
space,186.25557398796082
m,186.42536234855652
a,186.52862811088562
k,186.66257905960083
e,186.72133111953735
s,186.8868899345398
space,187.00869035720825
n,187.2436170578003
o,187.30757808685303
space,187.3795931339264
c,187.63057112693787
l,187.7545871734619
a,187.89552211761475
i,188.02261209487915
m,188.12254691123962
space,188.2337031364441
t,188.45968008041382
o,188.54255509376526
space,188.63460612297058
n,188.86447715759277
o,188.94121408462524
v,189.0855302810669
e,189.22130608558655
l,189.3722050189972
t,189.53657507896423
y,189.82773518562317
space,190.07130813598633
i,190.44451928138733
n,190.50438809394836
space,190.6047329902649
p,190.7405140399933
o,190.96051216125488
i,191.052551984787
n,191.08459901809692
t,191.20850825309753
s,191.35770106315613
space,191.57561230659485
o,191.77057218551636
f,191.92041397094727
space,192.04234910011292
d,192.194167137146
e,192.3973879814148
t,192.55252313613892
a,192.66130304336548
i,192.77147603034973
l,192.8731551170349
space,193.3515362739563
a,193.73338508605957
n,193.8765230178833
d,193.92847108840942
space,194.04105019569397
t,194.18544220924377
h,194.3164370059967
e,194.75628423690796
r,194.8922770023346
e,195.0715720653534
f,195.26652693748474
o,195.3702290058136
r,195.4624891281128
e,196.10589408874512
space,196.358549118042
I,196.7250781059265
space,196.840558052063
g,196.97561717033386
i,197.1005461215973
v,197.18822193145752
e,197.27379202842712
space,197.3893711566925
n,197.56229519844055
o,197.61042618751526
space,197.69543719291687
s,197.85498905181885
o,197.9613959789276
u,198.0533630847931
r,198.15339708328247
c,198.4198341369629
e,198.4712519645691
s,198.63229322433472
space,199.18138813972473
b,199.39327812194824
e,199.5743670463562
c,199.86843419075012
a,200.0184190273285
u,200.17330503463745
s,200.27368712425232
e,200.36144304275513
space,200.52845692634583
i,200.76134705543518
t,200.9063422679901
space,201.0353720188141
i,201.2221381664276
s,201.32734203338623
space,201.4500060081482
i,201.62627816200256
n,201.69031405448914
d,201.9045262336731
i,202.00345301628113
f,202.1766002178192
f,202.37298727035522
e,202.59129405021667
r,202.71136713027954
e,202.96726822853088
n,203.1840603351593
t,203.302264213562
space,203.4663281440735
t,203.65723323822021
o,203.73749709129333
space,203.82113909721375
m,203.9853219985962
e,204.101389169693
space,204.20042324066162
w,204.5383059978485
h,204.72821402549744
e,204.89717602729797
t,205.0882260799408
h,205.24832892417908
e,205.39628314971924
r,205.46036410331726
space,205.58733105659485
w,205.76114511489868
h,205.89324426651
a,205.98936295509338
t,206.05721306800842
space,206.14963722229004
I,206.4032802581787
space,206.48334002494812
h,206.7182080745697
a,206.8402030467987
v,206.95825815200806
e,207.03434109687805
space,207.1344771385193
t,207.30433011054993
h,207.3733401298523
o,207.45234513282776
u,207.50441312789917
g,207.65718412399292
h,207.70115995407104
t,207.9194712638855
space,208.13123607635498
h,208.3911852836609
a,208.50121116638184
s,208.56727123260498
space,208.71125102043152
a,208.8581199645996
l,208.95923113822937
r,209.05919528007507
e,209.1351671218872
a,209.211275100708
d,209.3152539730072
y,209.51724123954773
space,209.62724614143372
b,209.84819722175598
e,210.04114198684692
e,210.17617511749268
n,210.37520098686218
space,210.49543404579163
t,210.69328904151917
h,210.72913718223572
o,210.82114720344543
u,210.86510705947876
g,210.95320916175842
h,211.07703018188477
t,211.17718315124512
space,211.3092269897461
b,211.46118092536926
e,211.6061933040619
f,211.78494906425476
o,211.90215921401978
r,211.9980800151825
e,212.0821750164032
space,212.1502981185913
m,212.35603404045105
e,212.44016098976135
space,212.58420300483704
b,212.9041690826416
y,213.20718216896057
space,213.32221007347107
a,213.8481249809265
n,213.9671401977539
o,214.03111720085144
t,214.1272051334381
h,214.2263171672821
e,214.31813716888428
r,214.39399814605713
space,215.1541450023651
I,215.4550120830536
space,215.57891201972961
w,215.87309002876282
i,216.0220742225647
l,216.22414016723633
l,216.34732103347778
space,216.43519115447998
o,216.58194708824158
n,216.68198823928833
l,216.83797931671143
y,217.09895014762878
space,217.18718004226685
m,217.36614203453064
e,217.49411606788635
n,217.60795426368713
t,217.75505709648132
i,217.84717106819153
o,217.95501112937927
n,218.02311301231384
space,218.16313409805298
t,218.32900500297546
h,218.44275522232056
a,218.60181713104248
t,218.6860601902008
space,218.83609914779663
t,219.00308108329773
o,219.070974111557
space,219.1711061000824
t,219.29116010665894
h,219.39512610435486
e,219.49901413917542
space,219.57888317108154
g,219.76106715202332
r,219.84125900268555
e,219.9369671344757
a,220.09300112724304
t,220.22916722297668
space,220.38603711128235
w,220.67186617851257
o,220.7560420036316
r,220.85607600212097
k,220.96197605133057
s,221.06201720237732
space,221.2028820514679
o,221.3728849887848
f,221.4728400707245
space,221.6130130290985
F,221.8569369316101
r,222.10089492797852
e,222.30591893196106
g,222.47849822044373
e,222.60298013687134
space,222.712956905365
a,222.89098119735718
n,222.9941382408142
d,223.08603811264038
space,223.3030080795288
t,223.56946516036987
h,223.72005820274353
e,223.8079822063446
space,223.93193411827087
w,224.08094811439514
r,224.2359161376953
i,224.38111114501953
t,224.51196432113647
i,224.62493109703064
n,224.70882201194763
g,224.8041112422943
s,224.96900415420532
space,225.1048812866211
o,225.25403118133545
f,225.373211145401
space,225.47298407554626
m,225.66391134262085
y,225.89993405342102
space,225.97342896461487
f,226.09100604057312
r,226.23911809921265
i,226.34295129776
e,226.46796488761902
n,226.5838541984558
d,226.69805002212524
space,227.2150001525879
B,227.64387106895447
e,227.9909200668335
